站點唯一 ID,站點 ID,站名,站點地址,經度,緯度
THB248343,248343,下五城,南投縣魚池鄉投131線21k,120.8828,23.8899
THB248344,248344,下五城,南投縣魚池鄉五城巷投131線21k,120.882779,23.890104
THB248346,248346,下飛沙,雲林縣四湖鄉飛沙村大同路38號旁,120.18027,23.64204
THB248348,248348,下莊,南投縣南投市省府路139號,120.682451,23.955247
THB248349,248349,下揖子,嘉義縣東石鄉下揖村下仔揖寮88號對面,120.20083,23.48739
THB248350,248350,下湖,雲林縣四湖鄉中山西路225號對面,120.21612,23.63754
THB248351,248351,大業國中,嘉義市東區吳鳳南路367號第二分局對面,120.45554,23.46397
THB248352,248352,下寮,雲林縣元長鄉東興村331號,120.33382,23.61425
THB248353,248353,下樟空,彰化縣員林鎮員草路312號,120.620099,23.976467
THB248354,248354,上林里,南投縣草屯鎮草溪路178-1號,120.674247517586,23.9608343583687
THB248355,248355,久安,雲林縣斗六市雲林南220電杆對面,120.50891,23.69177
THB248356,248356,口庄,雲林縣北港鎮155縣道18.6公里處對面,120.28219,23.59474
THB248357,248357,土人溝,彰化縣芳苑鄉芳漢高幹54對面,120.35347,23.98247
THB248359,248359,土庫,雲林縣土庫鎮建國路137號前,120.392676,23.67916
THB248361,248361,土庫1,雲林縣土庫鎮圓環旁對面,120.38899,23.67221
THB248362,248362,土庫國中,雲林縣土庫鎮馬光路一段8號對面,120.38817,23.68442
THB248365,248365,大竹,彰化縣彰化市竹中里彰南路二段154號,120.580532488588,24.0850346174949
THB248366,248366,大竹湖步道,南投縣魚池鄉中正路臺21甲線3.6k,120.9405489,23.8641285
THB248369,248369,大美,雲林縣莿桐鄉大美23號對面大美國小,120.51476,23.73726
THB248370,248370,大埔,雲林縣斗六市石榴路201號,120.5886,23.72727
THB248372,248372,大鄉里,嘉義縣朴子市大糠榔1111號,120.25974418673,23.4655709109235
THB248373,248373,大雁,南投縣魚池鄉大雁巷24-2號,120.92558,23.91859
THB248374,248374,大新,雲林縣西螺鎮大新9號前,120.49593,23.79127
THB248376,248376,大葛里,嘉義縣朴子市大葛里1741號對面,120.27713,23.46266
THB248377,248377,大嘉駕訓班,嘉義市西區北港路532號大嘉駕訓班對面,120.419388,23.485329
THB248379,248379,大灣,南投縣水里鄉投131線31.4k,120.857664,23.825965
THB248381,248381,山子腳1,嘉義縣鹿草鄉163縣道高鐵下對面,120.322369,23.407659
THB248382,248382,工作站,彰化縣鹿港鎮頂番里彰頂路250號,120.48404,24.0851
THB248384,248384,中明,南投縣魚池鄉臺21線59.3k,120.92128,23.8850514
THB248386,248386,中原口,南投縣仁愛鄉中華路投80線2.9k,120.9643941,24.0623635
THB248387,248387,雲林溪,雲林縣斗六市雲林路二段19號對面,120.53546,23.70604
THB248390,248390,中興國中,南投縣南投市中興路309號對面,120.6934385,23.931798
THB248392,248392,五間厝,嘉義縣義竹鄉五間厝47號,120.27151,23.35565
THB248393,248393,五間厝,嘉義縣義竹鄉五間厝47號對面,120.27129,23.35546
THB248394,248394,五塊厝,雲林縣崙背鄉五塊厝五常88號前,120.325499,23.767188
THB248395,248395,五穀宮,南投縣國姓鄉南港路投147線6.3k,120.868999966887,23.9362199985276
THB248396,248396,仁愛公園,南投縣埔里鎮西寧路72-1號,120.9641675,23.9672364
THB248397,248397,仁德國小,雲林縣元長鄉內寮村6號仁德國小前,120.35084,23.61783
THB248398,248398,元長鄉溪底,雲林縣元長鄉元中96電杆,120.31266,23.68788
THB248399,248399,內城,南投縣中寮鄉龍南路62-12號,120.788353,23.944996
THB248401,248401,內寮,雲林縣元長鄉內寮1號,120.34772,23.61669
THB248402,248402,六斗尾,嘉義縣六腳鄉六斗尾33號對面,120.29323,23.54174
THB248405,248405,第一銀行,嘉義市公明路392號對面,120.45071,23.47987
THB248411,248411,分局前,南投縣草屯鎮中正路604號,120.686469970246,23.9790299976651
THB248412,248412,太保,嘉義縣太保市168縣道太保國小前春珠里150之5號,120.33114,23.45411
THB248415,248415,屯子頭,嘉義縣東石鄉屯子頭35之1號對面,120.17281,23.45997
THB248416,248416,文生國中,雲林縣四湖鄉中正路509號對面,120.22614,23.6328
THB248417,248417,文昌國小,雲林縣西螺鎮延平路425號,120.45168,23.80002
THB248418,248418,斗六火車站,雲林縣斗六市武昌路123號對面,120.54105,23.71238
THB248419,248419,斗六家商,雲林縣斗六市永安路112號,120.54781,23.70784
THB248422,248422,毛蟹行,嘉義縣鹿草鄉後崛亞南塑膠廠前,120.33457,23.405517
THB248424,248424,水上派出所,嘉義縣水上鄉水上派出所前,120.397534,23.432637
THB248428,248428,水里火車站,南投縣水里鄉民權路111號,120.85377,23.81809
THB248429,248429,水林1,雲林縣水林鄉水林路12號對面,120.24583,23.57238
THB248430,248430,水門,彰化縣福興鄉沿海路二段2號,120.4045041,24.021214
THB248431,248431,水頭,南投縣埔里鎮水頭路38-2號,120.97214198349,23.9481480471092
THB248432,248432,牛稠仔,臺南市鹽水區義稠110-20號,120.255029,23.32573
THB248437,248437,北港,雲林縣北港鎮文化路89號,120.30214,23.57041
THB248438,248438,北港派出所,雲林縣北港鎮義民路82號,120.30233,23.56799
THB248439,248439,北勢,雲林縣斗南鎮延平路一段189號對面,120.479909467693,23.6917996540061
THB248441,248441,九芎,雲林縣林內鄉大同路20號,120.60499,23.74277
THB248442,248442,九芎林,南投縣埔里鎮中山路一段173號對向,121.0097125,23.9790742
THB248443,248443,二吉軒,雲林縣斗六市成功路280號對面,120.55188,23.70483
THB248445,248445,二號橋,南投縣國姓鄉南港路投147線5.5k,120.87131,23.95624
THB248448,248448,十六坑,基隆市暖暖區源遠路168號,121.74919,25.09823
THB248450,248450,三隻寮,南投縣國姓鄉大長路276-2號,120.87736,24.07798
THB248452,248452,三條崙1,雲林縣四湖鄉延平北街74號對面,120.15806,23.65689
THB248453,248453,三盛,雲林縣麥寮鄉仁德西路一段26號,120.264753,23.797211
THB248454,248454,三盛,雲林縣麥寮鄉仁德西路一段21號,120.265102,23.797121
THB248455,248455,三豐,南投縣埔里鎮西安路二段臺21線42.6k,120.9743,23.9898
THB248456,248456,下山腳,彰化縣芬園鄉彰南路三段2號對面,120.63077,24.00018
THB248458,248458,下城,南投縣埔里鎮桃南路臺21線49.2k,120.941364,23.955955
THB248460,248460,飛沙國小,雲林縣四湖鄉大同路46號對面,120.17678,23.64263
THB248461,248461,下草湳,南投縣魚池鄉投131線17k,120.90801,23.89897
THB248462,248462,下草湳,南投縣魚池鄉投131線17k,120.908155,23.899143
THB248463,248463,下崙,嘉義縣溪口鄉上崙2之21號,120.404209973534,23.5904299977934
THB248464,248464,下街,雲林縣崙背鄉水尾72A電杆對面,120.349095,23.786379
THB248468,248468,下路頭,嘉義市西區民生南路470號,120.443414749175,23.4602105635033
THB248469,248469,下寮,嘉義縣民雄鄉鄉頂寮觀音禪寺旁對面,120.421177,23.571476
THB248470,248470,下橋頭,雲林縣麥寮鄉橋頭49-2號,120.271747,23.791042
THB248471,248471,上口,南投縣仁愛鄉大安路投83線6.7k,121.13545,23.9793
THB248472,248472,上口,南投縣仁愛鄉投83線6.7k,121.135498,23.979376
THB248473,248473,上快官,彰化縣彰化市快官里彰南路五段385號,120.61785,24.06258
THB248474,248474,土地公廟,嘉義縣東石鄉塭港村8鄰14之1號,120.14781,23.46911
THB248475,248475,土地廟,南投縣中寮鄉投22線10.7K,120.7846123293,23.9430090281352
THB248476,248476,土亭仔步道,南投縣魚池鄉臺21甲線9.5K,120.92244,23.85101
THB248477,248477,土庫,雲林縣土庫鎮建國路161號對面,120.39251,23.67933
THB248478,248478,土庫1,雲林縣土庫鎮圓環旁,120.38902,23.67239
THB248479,248479,土庫公所,雲林縣土庫鎮復興路83號,120.38955,23.68276
THB248480,248480,大北勢,雲林縣斗六市長平路22號對面,120.50463,23.70302
THB248481,248481,大有,雲林縣崙背鄉大有115號對面,120.30938,23.76009
THB248483,248483,大竹圍,雲林縣斗六市文化路645-2號,120.56782,23.71685
THB248484,248484,大美變電所,雲林縣莿桐鄉大美102號對面,120.513511,23.740751
THB248486,248486,大業,雲林縣斗南鎮大業路237號對面,120.46471,23.69439
THB248488,248488,小墾丁,彰化縣彰化市快官里彰南路四段88號,120.6075165,24.0762529
THB248489,248489,山子腳,嘉義縣鹿草鄉後崛65之4號,120.339488,23.404847
THB248490,248490,山子腳1,嘉義縣鹿草鄉163縣道高鐵下,120.322369,23.407659
THB248491,248491,山仔內,雲林縣元長鄉山內村頂山路3號對面,120.31306,23.68487
THB248493,248493,中華電信,南投縣埔里鎮中正路430號,120.96664,23.96598
THB248496,248496,中庄子(彰南路),彰化縣彰化市中庄里彰南路一段52號,120.56678,24.08797
THB248497,248497,中城,南投縣埔里鎮桃米路17之5號對面,120.938798,23.952298
THB248498,248498,中埔,嘉義縣中埔鄉80之43號對面,120.52222,23.4227
THB248499,248499,中泰,彰化縣福興鄉沿海路四段145號對面,120.418150966208,24.0333844724583
THB248501,248501,中崎,南投縣竹山鎮集山路三段中和幹29K5656BE57電線桿,120.664593,23.757928
THB248502,248502,五城口,南投縣魚池鄉五城巷11-1號,120.890511,23.884971
THB248503,248503,五塊厝,雲林縣元長鄉北水路7號對面,120.28062,23.65617
THB248505,248505,仁愛國中,南投縣仁愛鄉臺14甲線3.1k,121.142419962535,24.0320699993063
THB248509,248509,六斗尾,嘉義縣六腳鄉六斗尾33號,120.29355,23.54202
THB248511,248511,公林,南投縣魚池鄉金天巷9-5號,120.9431,23.87535
THB248513,248513,天星新村,嘉義縣朴子市天星新村38之7號對面,120.25595,23.46692
THB248515,248515,太清宮,南投縣草屯鎮太平路二段127路,120.68322,23.97214
THB248516,248516,文正國小,雲林縣水林鄉尖山腳58號,120.22547,23.53916
THB248517,248517,文正國小,雲林縣水林鄉尖山腳58號對面,120.22555,23.53926
THB248518,248518,文生國中,雲林縣四湖鄉中正路509號,120.22628,23.63285
THB248519,248519,文昌國小,雲林縣西螺鎮延平路425號對面,120.45172,23.80013
THB248520,248520,斗六交流道,雲林縣斗六市石榴路250號旁,120.591111,23.729172
THB248521,248521,斗六家商,雲林縣斗六市永安路293號,120.54788,23.7078
THB248524,248524,毛蟹行,嘉義縣鹿草鄉後崛亞南塑膠廠前對面,120.33457,23.405517
THB248528,248528,水土保持局,南投縣南投市復興路350號對面,120.685364,23.911574
THB248529,248529,水利會,嘉義縣新港鄉月眉村90之12號農田水利會月眉工作站月眉潭90之12號,120.354771915794,23.5186449479994
THB248530,248530,水利會,嘉義縣新港鄉月眉村90之12號農田水利會月眉工作站月眉潭90之12號對面,120.354726235094,23.5184164923491
THB248533,248533,水林3,雲林縣水林鄉水林路242號對面,120.24025,23.57188
THB248534,248534,水門,雲林縣林內鄉清水21AK5359FC28電線桿旁,120.64433,23.76994
THB248535,248535,牛肚溝,彰化縣芳苑鄉芳漢高幹70-1對面,120.35751,23.98819
THB248536,248536,松華里,嘉義縣朴子市松華里351-3號對面,120.247122,23.414111
THB248537,248537,牛埔子,雲林縣斗六市石榴里南仁路63號對面,120.58646,23.71705
THB248538,248538,王厝寮,雲林縣水林鄉164縣道12.5公里處,120.26007,23.56992
THB248540,248540,仙公廟,南投縣竹山鎮集山路三段1265號,120.67529,23.75435
THB248544,248544,北門,雲林縣北港鎮153縣道15.9km處,120.27429,23.61775
THB248548,248548,北漢寶,彰化縣芳苑鄉草漢高幹154,120.38696,24.01294
THB248549,248549,北環路,南投縣埔里鎮北環路123號,120.96994,23.96832
THB248550,248550,半月,嘉義縣布袋鎮半月97號對面,120.202481,23.448671
THB248551,248551,北勢,雲林縣斗南鎮延平路一段189號前,120.48026,23.69234
THB248552,248552,北漢寶,彰化縣芳苑鄉草漢高幹154對面,120.38713,24.0128
THB248553,248553,半山,南投縣南投市彰南路二段671號,120.67744,23.92145
THB248555,248555,半路店,雲林縣虎尾鎮中興56號前,120.4588,23.7252
THB248557,248557,臺西,雲林縣臺西鄉民族路65號,120.19855,23.69892
THB248558,248558,臺西,雲林縣臺西鄉民族路65號,120.19872,23.69884
THB248559,248559,四湖國中,雲林縣四湖鄉中正路766號,120.22739,23.63072
THB248560,248560,外加道,南投縣魚池鄉五馬巷59-2號,120.9651777,23.9198488
THB248561,248561,外盤安,南投縣國姓鄉中山路臺電北埔高幹8電桿下,120.89448,23.98202
THB248562,248562,市議會,嘉義市西區北港路278號市議會前,120.4325,23.47879
THB248566,248566,永鹿,雲林縣元長鄉永鹿60之2號新生國小鹿北分班,120.37685,23.64699
THB248567,248567,田尾,雲林縣大埤鄉聯怡路95號對面,120.39916,23.64796
THB248568,248568,田尾1,雲林縣二崙鄉田尾村田尾48-8號前,120.419303,23.757221
THB248571,248571,牛耳石雕公園,南投縣埔里鎮牛茸石雕公園路口對面,120.945,23.96649
THB248572,248572,石觀音橋,南投縣水里鄉帝君巷投131線23.2k,120.874419,23.878311
THB248573,248573,同仁,嘉義縣中埔鄉中埔同仁165-1號,120.513,23.40676
THB248575,248575,合成里,南投縣埔里鎮西安路三段189號,120.92456,24.03582
THB248576,248576,存光橋,南投縣國姓鄉港頭巷投147線8.4k,120.86473,23.91866
THB248577,248577,安和村,嘉義縣新港鄉安和村6鄰番婆111號安和宮對面,120.313940581594,23.5134250211275
THB248578,248578,安東國小,嘉義縣太保市安東國小前對面,120.307971,23.45779
THB248579,248579,安溪路,彰化縣彰化市大竹里彰南路二段21號,120.57721,24.08559
THB248582,248582,成功路口,南投縣國姓鄉中興路83號對面,120.85726,24.04203
THB248583,248583,有才寮,雲林縣褒忠鄉長成146電杆,120.28971,23.71946
THB248584,248584,竹子腳,嘉義縣鹿草鄉竹子腳197號,120.29828,23.3945
THB248585,248585,竹子籟,南投縣國姓鄉中正路四段臺14線48.5k,120.8996,23.98177
THB248587,248587,竹林,彰化縣芬園鄉竹林村彰南路四段523號,120.625347,24.021148
THB248590,248590,羊稠厝,雲林縣四湖鄉中洋南路42號對面,120.19764,23.64088
THB248592,248592,西平村,雲林縣古坑鄉古坑31電桿前,120.55792,23.6473
THB248593,248593,西庄,雲林縣元長鄉西庄136號對面,120.30917,23.61811
THB248594,248594,西興里,彰化縣彰化市西興里彰草路98號,120.5299948,24.0767149
THB248596,248596,西螺農工,雲林縣西螺鎮大同路4號,120.46845,23.79416
THB248597,248597,西螺農工,雲林縣西螺鎮大同路4號對面,120.46801,23.79461
THB248598,248598,吳竹子腳,嘉義縣水上鄉中興路83號,120.405394,23.428755
THB248600,248600,吳鳳科技大學,嘉義縣民雄鄉建國二路148之1號,120.43638,23.53666
THB248601,248601,吳鳳科技大學,嘉義縣民雄鄉建國二路148之1號,120.43638,23.53666
THB248602,248602,孝親護理之家,嘉義縣水上鄉南和村後寮2之1號,120.364795,23.410577
THB248603,248603,快官,彰化縣彰化市快官里彰南路五段98號,120.6142442,24.0670696
THB248605,248605,秀潭,雲林縣土庫鎮秀潭7號前,120.35117,23.65648
THB248607,248607,車坪崙,南投縣水里鄉新興巷投131線22.4k,120.874275,23.883859
THB248608,248608,莿桐農會,雲林縣莿桐鄉中正路54號對面,120.502641,23.75668
THB248609,248609,協志工商,嘉義縣民雄鄉建國路二段260附5號對面,120.43338,23.5489
THB248611,248611,受鎮宮,南投縣埔里鎮西安路三段79號,120.94954,24.02402
THB248612,248612,和調里,彰化縣彰化市和調里中山路三段24之2號,120.5546113,24.0845802
THB248614,248614,坪頂路口,雲林縣林內鄉林頂48K5259BC03電線桿斜對面,120.63213,23.76928
THB248615,248615,姓中,南投縣國姓鄉國姓路238-12號,120.8581893,24.0422592
THB248616,248616,房厝前,南投縣國姓鄉北原路55號,120.934603,24.058957
THB248617,248617,房厝前,南投縣國姓鄉北原路臺21線28.4k,120.93456,24.05913
THB248621,248621,枋南,雲林縣崙背鄉枋南村枋南62號對面,120.35235,23.77701
THB248624,248624,水道頭,嘉義縣朴子市山通路文化局前,120.24961,23.4671
THB248625,248625,水道頭,嘉義縣朴子市山通路文化局前對面,120.24953,23.46696
THB248628,248628,東和國中,雲林縣古坑鄉文化路143號,120.56707,23.6857
THB248630,248630,東耕,雲林縣古坑鄉永昌路205巷36號,120.54227,23.63102
THB248631,248631,東耕,雲林縣古坑鄉永昌路205巷36號對面,120.54221,23.630913
THB248632,248632,東勢圖書館,雲林縣東勢鄉東南村四安路25號對面,120.25536,23.67421
THB248633,248633,東新寶,彰化縣芳苑鄉颬漢高幹37-1,120.34978,23.97614
THB248634,248634,東寮,嘉義縣東石鄉塭子78號,120.16565,23.43804
THB248635,248635,林厝寮,雲林縣四湖鄉中華路70號對面,120.17816,23.67381
THB248637,248637,林頭園,雲林縣口湖鄉林圍43號對面,120.19449,23.61646
THB248639,248639,松和公司,南投縣南投市南崗三路 臺3線210.8K,120.66611,23.93373
THB248645,248645,金子坑,南投縣國姓鄉大長路188號,120.8846585,24.0856649
THB248646,248646,長庚醫學大樓,嘉義縣朴子市長庚醫院門診大樓前,120.283673,23.464383
THB248647,248647,長福社區,南投縣國姓鄉臺21線 20.1K,120.877033360292,24.0758751462447
THB248648,248648,日月潭纜車,南投縣魚池鄉臺21甲線6.7K,120.9359,23.85097
THB248649,248649,青潭,南投縣仁愛鄉大安路投83線6k,121.1307349,23.9831683
THB248650,248650,平和里,南投縣南投市民族路26號,120.692857,23.910833
THB248651,248651,保長,雲林縣斗六市田頭5電杆對面,120.52645,23.70556
THB248656,248656,南和村,嘉義縣水上鄉南和村南靖31之1號,120.371003,23.41257
THB248657,248657,南開科技大學,南投縣草屯鎮中正路557之53號對面,120.69625,23.97918
THB248658,248658,南陽路口,南投縣南投市南陽路429號,120.681810090783,23.9124767387676
THB248659,248659,帝爺廟,南投縣草屯鎮太平路一段342號,120.682096,23.964318
THB248660,248660,後庄,嘉義縣中埔鄉中山路五段920號,120.4603,23.45266
THB248661,248661,後埔,雲林縣土庫鎮後埔145號,120.37285,23.70391
THB248663,248663,月眉,雲林縣東勢鄉月眉村中山路18號,120.286889,23.6831
THB248664,248664,月眉派出所,嘉義縣新港鄉月眉村213號對面,120.35138,23.52322
THB248665,248665,水上交流道,嘉義縣水上鄉168縣道大崙137號,120.3625,23.44639
THB248666,248666,水井,雲林縣口湖鄉水井路口,120.18883,23.53349
THB248667,248667,水井,雲林縣口湖鄉水井路口對面,120.18843,23.53417
THB248668,248668,水仙宮,嘉義縣新港鄉159縣道水仙宮路口南港114之1號,120.311739,23.561428
THB248673,248673,嘉義火車站,嘉義市西區中山路556號對面,120.440971,23.477804
THB248674,248674,牛斗山,山中村牛斗山220號對面,120.40943,23.518629
THB248675,248675,牛斗山廟口,嘉義縣民雄鄉山中村牛斗山77號(同向),120.40597,23.51901
THB248676,248676,牛埔農場,嘉義縣番路鄉台18線17.2K,120.576929,23.448177
THB248677,248677,牛埔寮,嘉義縣溪口鄉游東村牛埔寮4號,120.40654,23.62209
THB248678,248678,牛埔頭,雲林縣東勢鄉守密街2號,120.25881,23.66604
THB248680,248680,仙公廟,南投縣竹山鎮集山路三段1308號,120.67562,23.75451
THB248682,248682,北山坑,南投縣國姓鄉中正路四段183之1號,120.87218,23.98235
THB248684,248684,北港派出所,雲林縣北港鎮義民路82號北港派出所前對面,120.30233,23.56799
THB248685,248685,北港溪溫泉,南投縣國姓鄉北源路36-1號,120.93378,24.06215
THB248686,248686,北環路,南投縣埔里鎮北環路132號,120.9699,23.96841
THB248688,248688,古坑,雲林縣古坑鄉西平村中山路155號對面,120.562029971015,23.64573999824
THB248689,248689,古坑鄉衛生所,雲林縣古坑鄉中山路391號,120.56004,23.65405
THB248690,248690,司公廍,嘉義縣中埔鄉台18線6.5K,120.47927,23.45135
THB248692,248692,史港,南投縣埔里鎮西安路二段417號,120.956749965657,24.0067199986456
THB248693,248693,四湖郵局,雲林縣四湖鄉中正路325號,120.22581,23.63746
THB248694,248694,四湖衛生所,雲林縣四湖鄉中山西路118號,120.22171,23.63764
THB248696,248696,市場前,彰化縣鹿港鎮中山路154號對面,120.434969,24.054135
THB248697,248697,市議會,嘉義市西區北港路278號市議會對面,120.432,23.47885
THB248699,248699,布新橋,嘉義縣布袋鎮上海路331號對面,120.15768,23.37946
THB248702,248702,布袋鎮農會,嘉義縣布袋鎮興中里太平路116號布袋鎮農會對面,120.16191,23.37911
THB248703,248703,平安村,南投縣中寮鄉投22線10K,120.77843,23.94119
THB248705,248705,平和國小,雲林縣虎尾鎮光復路22號,120.45017,23.707739
THB248706,248706,民生社區,嘉義縣水上鄉寬士村崎子頭1之2號旁,120.431267,23.451516
THB248708,248708,民雄國小,嘉義縣民雄鄉國小對面,120.42914,23.55558
THB248709,248709,民雄稅捐處,嘉義縣民雄鄉臺一線258.5公里,120.433115,23.542676
THB248710,248710,永光,雲林縣古坑鄉永光村永興路38號對面,120.55236,23.62641
THB248711,248711,永光農會,雲林縣古坑鄉文昌路8號,120.55531,23.62365
THB248712,248712,永和村,南投縣中寮鄉投22線3.8K對面,120.730909969236,23.9230199980233
THB248713,248713,永定農會,雲林縣二崙鄉永定路341號前,120.41692,23.79629
THB248716,248716,玄光寺,南投縣魚池鄉日月潭中正路338號,120.91321,23.85185
THB248717,248717,玄奘寺,南投縣魚池鄉日月潭中正路261號,120.91682,23.84775
THB248720,248720,麥寮瓦磘,雲林縣麥寮鄉瓦磘村山寮74K0557BB12電線桿對面,120.2636,23.75817
THB248722,248722,瓦窯前,南投縣國姓鄉臺133線 1.3K,120.873169967311,24.0543199981549
THB248723,248723,田尾,嘉義縣義竹鄉163縣道28.1km處,120.2664,23.355
THB248724,248724,田洋,雲林縣褒忠鄉下田路5-1號對面,120.31046,23.7196
THB248725,248725,田頭,雲林縣斗南鎮田頭79號對面,120.49118,23.69789
THB248726,248726,石山店,嘉義縣中埔鄉台18線12.8K,120.53796,23.44247
THB248727,248727,石牌坑,彰化縣彰化市石牌里彰南路五段500號,120.618129210343,24.0596676463146
THB248728,248728,光明里,南投縣南投市中正路161號對面,120.69747,23.94034
THB248729,248729,光華村,雲林縣臺西鄉光華村1號對面,120.21085,23.69557
THB248733,248733,尖山,雲林縣水林鄉大山路152號對面,120.21844,23.55755
THB248736,248736,有才寮,雲林縣褒忠鄉有才1號前,120.2895,23.71989
THB248737,248737,有才寮,雲林縣褒忠鄉有才1號對面,120.28948,23.71974
THB248738,248738,百姓公廟,彰化縣彰化市萬壽里中正路二段182號,120.537021003303,24.0781267589564
THB248739,248739,竹子籟,南投縣國姓鄉臺14線48.5k,120.89949,23.9818708
THB248742,248742,竹圍,南投縣中寮鄉投22線5.2K對面,120.73849,23.92909
THB248744,248744,西庄,雲林縣元長鄉西庄136號前,120.30917,23.61811
THB248748,248748,吳厝,雲林縣西螺鎮吳厝里吳厝58-1號對面,120.42152,23.74547
THB248749,248749,吳厝,雲林縣西螺鎮吳厝里吳厝72-2號前,120.42272,23.74501
THB248750,248750,吳鳳廟,嘉義縣中埔鄉台18線13K,120.542277,23.443672
THB248751,248751,汴頭,嘉義縣中埔鄉汴頭11之1號前對面,120.53243,23.441219
THB248752,248752,赤庄,雲林縣林內鄉忠庄路口(國道3號涵洞)前,120.606406948857,23.7601871302633
THB248755,248755,芎蕉腳,雲林縣林內鄉重興村重興160號對面,120.576373,23.767432
THB248758,248758,尚德國小,雲林縣臺西鄉雲126線溪頂23號電桿旁,120.19145,23.68271
THB248759,248759,府番,雲林縣北港鎮145縣道41km處,120.32027,23.59459
THB248760,248760,府番1,雲林縣北港鎮大銘汽車保養場,120.32275,23.59573
THB248761,248761,宏仁女中,嘉義市東區忠孝路忠孝一街口,120.446882,23.506637
THB248763,248763,東光,南投縣魚池鄉慶隆巷10號,120.9659346,23.890156
THB248764,248764,東羊稠,雲林縣四湖鄉建華路152號對面,120.20652,23.63862
THB248767,248767,東勢郵局,雲林縣東勢鄉東勢西路7號前,120.252433,23.675777
THB248768,248768,東勢寮,嘉義縣太保市168縣道16.4km,120.302868,23.458814
THB248769,248769,東寮,嘉義縣東石鄉塭子78號對面,120.16539,23.43775
THB248771,248771,東興社區,彰化縣和美鎮鎮平里彰草路二段475號,120.5038761,24.0810857
THB248772,248772,北港電力公司,雲林縣北港鎮華勝路73號對面,120.299031,23.575105
THB248773,248773,北勢,雲林縣斗南鎮文安35-8號(文安國小側門),120.481000236142,23.6926411520272
THB248774,248774,北勢頭,彰化縣芬園鄉舊社村彰南路五段38號,120.6240299,24.0287281
THB248775,248775,半月,嘉義縣布袋鎮貴舍里半月97號同向,120.20229,23.44865
THB248777,248777,古坑鄉公所,雲林縣古坑鄉中山路47號前,120.56202,23.6426
THB248778,248778,古坑鄉公所,雲林縣古坑鄉中山路47號對面,120.56202,23.643
THB248779,248779,晶園渡假村,南投縣魚池鄉永川巷24-7號,120.94228,23.87908
THB248780,248780,四角城,南投縣埔里鎮西安路二段355號,120.963712091964,24.0006737234955
THB248781,248781,四湖,雲林縣四湖鄉湖西村中山西路44號前,120.224221,23.637528
THB248784,248784,市公所,彰化縣彰化市光復里民生路259號,120.5424987,24.0813976
THB248791,248791,本部溪,南投縣仁愛鄉臺14線67.1k,121.057722,24.00402
THB248792,248792,民生公園,嘉義市西區民生南路與興業路口,120.446506,23.467999
THB248793,248793,永昌,雲林縣古坑鄉文昌路162號對面,120.55158,23.62876
THB248795,248795,永鹿,雲林縣元長鄉永鹿60之2號新生國小鹿北分班對面,120.37689,23.64688
THB248798,248798,田中央,雲林縣古坑鄉田中17之1號旁,120.56521,23.66966
THB248799,248799,田中路,彰化縣彰化市彰南路三段448號對面,120.6033459,24.0808559
THB248800,248800,田尾,雲林縣二崙鄉田尾村田尾37-7號,120.41877,23.76123
THB248801,248801,田尾1,雲林縣二崙鄉田尾村田尾48-8號對面,120.41942,23.75724
THB248803,248803,石山店,嘉義縣中埔鄉台18線12.8K石山店7號,120.538955,23.442629
THB248804,248804,石門,南投縣國姓鄉國姓路207-2號,120.862367163425,24.042755554253
THB248805,248805,石榴,雲林縣斗六市石榴路68號前,120.58282,23.72218
THB248807,248807,691點文化園區,彰化縣員林市員草路691號對面,120.608669,23.969795
THB248808,248808,合和,雲林縣元長鄉元西路120號,120.30135,23.65324
THB248810,248810,好收,雲林縣北港鎮好收里90-1號對面,120.27708,23.60104
THB248811,248811,好收派出所,雲林縣北港鎮好收里23號,120.27892,23.59977
THB248814,248814,旭光高中,南投縣草屯鎮中正路568-23號,120.694936,23.97929
THB248816,248816,朴子農會,嘉義縣朴子市山通路25號對面,120.24652,23.46647
THB248817,248817,朴子醫院,嘉義縣朴子市157縣道36.9km處,120.235153,23.46391
THB248819,248819,竹子腳,嘉義縣六腳鄉竹仔腳9之2號,120.26549,23.52692
THB248824,248824,荖籘宅,嘉義市東區忠孝路721號,120.4462,23.50933
THB248826,248826,西寮,嘉義縣東石鄉170縣道1.5km處,120.15804,23.43519
THB248827,248827,庄內,南投縣魚池鄉永川巷15-2號,120.9429705,23.8824685
THB248828,248828,佑民醫院,南投縣草屯鎮太平路一段190號,120.6815,23.96019
THB248831,248831,冷水坑,南投縣埔里鎮西安路三段臺21線36.5k,120.939546059804,24.0270482484622
THB248833,248833,中央噴水站,嘉義市東區中山路262號,120.450236,23.480228
THB248834,248834,吳鳳廟,嘉義縣中埔鄉台18線13K,120.542252,23.443766
THB248836,248836,尾庄,嘉義縣梅山鄉中山路727號對面,120.545977,23.589375
THB248837,248837,扶朝,雲林縣北港鎮192之1號(五福宮牌樓前),120.28264,23.56741
THB248838,248838,杉林溪,南投縣竹山鎮大鞍里溪山路6號,120.791801,23.6396068
THB248839,248839,車坪崙,南投縣水里鄉投131線22.4k,120.87419,23.88371
THB248840,248840,協同中學,嘉義縣民雄鄉建國路二段88號,120.436828,23.534179
THB248841,248841,協同中學,嘉義縣民雄鄉建國路二段88號,120.43668,23.533952
THB248843,248843,宜梧1,雲林縣口湖鄉光明路2號對面,120.19435,23.54849
