"公司統一編號","公司名稱","分公司統一編號","分公司名稱","分公司地址","分公司狀態","分公司核准設立日期","分公司最後核准變更日期"
"23928945","安心食品服務股份有限公司","80519929","台南健康分公司","臺南市南區健康路1段173號","01","0920918","1130319"
"23928945","安心食品服務股份有限公司","80519940","台南成功分公司","臺南市中西區成功路21、21之1號1、2樓","01","0920918","1130319"
"23928945","安心食品服務股份有限公司","80520778","台中大業分公司","臺中市南屯區大業路182號1樓","01","0920919","1130319"
"23928945","安心食品服務股份有限公司","80520799","台中中港分公司","臺中市西區臺灣大道2段400號1樓","01","0920919","1130319"
"23928945","安心食品服務股份有限公司","80525865","桃園市府分公司","桃園市桃園區中山路472號","01","0921003","1130319"
"23928945","安心食品服務股份有限公司","80541247","南港昆陽分公司","臺北市南港區忠孝東路6段444號1樓","01","0921113","1130326"
"23928945","安心食品服務股份有限公司","80541274","羅斯福路分公司","臺北市大安區羅斯福路3段233、235號1樓","01","0921113","1130326"
"23928945","安心食品服務股份有限公司","80541302","民權東路分公司","臺北市中山區民權東路3段5號1樓、地下1樓","01","0921113","1130326"
"23928945","安心食品服務股份有限公司","80541318","淡水萬熹分公司","新北市淡水區中正東路35號1樓","03","0921113","1030319"
"23928945","安心食品服務股份有限公司","80541339","木新分公司","臺北市文山區木新路3段170號1、2樓","01","1011212","1130326"
"23928945","安心食品服務股份有限公司","80547930","永和頂溪分公司","新北市永和區永和路2段239之2號1、2、3樓","01","0921202","1130326"
"23928945","安心食品服務股份有限公司","80651996","板橋館前分公司","新北市板橋區館前東路60號1樓","01","0921211","1130326"
"23928945","安心食品服務股份有限公司","80665014","桃園南崁分公司","桃園市蘆竹區中正路291及293號1樓","01","0930116","1130326"
"23928945","安心食品服務股份有限公司","80671607","台北重慶分公司","臺北市大同區重慶北路3段271號1樓","01","0930216","1130322"
"23928945","安心食品服務股份有限公司","80671613","新莊五權分公司","新北市新莊區五權一路42號1樓","01","0930216","1130326"
"23928945","安心食品服務股份有限公司","80671634","高雄明誠分公司","高雄市三民區明誠二路80號1樓","03","0930216","1030319"
"23928945","安心食品服務股份有限公司","80671640","高雄右昌分公司","高雄市楠梓區右昌街612號1樓","01","0930216","1130326"
"23928945","安心食品服務股份有限公司","80671661","高雄湖內分公司","高雄市湖內區中山路1段227號1樓","03","0930216","1011224"
"23928945","安心食品服務股份有限公司","80683646","台北瑞光分公司","臺北市內湖區內湖路１段３５６號１樓","03","0930315","       "
"23928945","安心食品服務股份有限公司","80683651","台中學士分公司","臺中市北區學士路300號1樓","01","0930315","1130322"
"23928945","安心食品服務股份有限公司","80683667","新莊中平分公司","新北市新莊區中平路256號1樓","01","0930315","1130322"
"23928945","安心食品服務股份有限公司","80683673","汐止台五分公司","新北市汐止區新台五路1段171號1樓","01","0930315","1130322"
"23928945","安心食品服務股份有限公司","80689043","桃園經國分公司","桃園市桃園區經國路451之1號1樓","01","0930326","1130322"
"23928945","安心食品服務股份有限公司","80689058","員林分公司","彰化縣員林市中山路1段793號1樓","01","0930326","1130322"
"23928945","安心食品服務股份有限公司","80689064","敦南分公司","臺北市大安區敦化南路2段81巷59號","01","0930326","1130320"
"23928945","安心食品服務股份有限公司","80689070","板橋新埔分公司","新北市板橋區文化路1段302號1樓","01","0930326","1130322"
"23928945","安心食品服務股份有限公司","80689085","嘉義分公司","嘉義市西區中山路547號1樓","01","0930326","1130322"
"23928945","安心食品服務股份有限公司","84307320","板橋文化分公司","新北市板橋區文化路２段１號１樓","03","0820702","0840428"
"23928945","安心食品服務股份有限公司","84309761","桃園分公司","桃園市桃園區經國路１６８號地下１樓","03","0830215","0920425"
"23928945","安心食品服務股份有限公司","89398572","民生東路分公司","臺北市松山區民生東路4段114號1樓","01","0840719","1130319"
"23928945","安心食品服務股份有限公司","96970047","興隆分公司","臺北市文山區興隆路3段44號1樓、2樓","01","0841221","1130319"
"23928945","安心食品服務股份有限公司","96972707","復興南路分公司","臺北市大安區復興南路2段151巷47號1樓","01","0850208","1130326"
"23928945","安心食品服務股份有限公司","96979791","高雄五福分公司","高雄市新興區五福二路１２５之１號１樓","03","0850613","0861004"
"23928945","安心食品服務股份有限公司","97164252","八德分公司","臺北市松山區八德路3段123號、123號2樓","01","0970411","1130319"
"23928945","安心食品服務股份有限公司","97165870","安和分公司","臺北市大安區安和路1段70號","01","0850916","1130319"
"23928945","安心食品服務股份有限公司","97173317","長安西路分公司","臺北市大同區長安西路219號1樓、2樓","01","0860106","1130319"
"23928945","安心食品服務股份有限公司","97173870","大安分公司","臺北市大安區大安路1段237號1樓","01","0860114","1130319"
"23928945","安心食品服務股份有限公司","97175954","福林分公司","臺北市士林區福林路１９６號１樓","03","0860218","0941206"
"23928945","安心食品服務股份有限公司","97178214","高雄中山分公司","高雄市新興區中山一路293號","01","0860322","1130319"
"97161500","富利餐飲股份有限公司","00002658","宜蘭蘇澳分公司","宜蘭縣蘇澳鎮中山路1段90號","01","1130826","       "
"97161500","富利餐飲股份有限公司","00053430","高雄九如外送分公司","高雄市鼓山區九如四路644號","01","1131122","       "
"97161500","富利餐飲股份有限公司","00053993","中和圓通外送分公司","新北市中和區圓通路218號","01","1130815","1131021"
"97161500","富利餐飲股份有限公司","00071850","竹北中華分公司","新竹縣竹北市中華路363號1樓、2樓","01","1131121","       "
"97161500","富利餐飲股份有限公司","00083645","中壢過嶺外送分公司","桃園市中壢區民族路5段446號","01","1130905","1131021"
"97161500","富利餐飲股份有限公司","00107908","八德延吉外送分公司","臺北市松山區八德路3段129號1樓","01","1131120","       "
"97161500","富利餐飲股份有限公司","00187402","嘉義朴子分公司","嘉義縣朴子市山通路210號1樓、212號1樓","01","1131127","       "
"97161500","富利餐飲股份有限公司","00195347","三峽大同外送分公司","新北市三峽區大同路124號","01","1130913","       "
"97161500","富利餐飲股份有限公司","00207060","三重集美外送分公司","新北市三重區中正南路187號","01","1131015","       "
"97161500","富利餐飲股份有限公司","00208286","基隆深溪分公司","基隆市信義區深溪路156、158號","01","1130910","       "
"97161500","富利餐飲股份有限公司","00253612","澎湖外送分公司","澎湖縣馬公市光復路293號","01","1131210","       "
"97161500","富利餐飲股份有限公司","16085567","台南長榮第一分公司","臺南市東區長榮路3段2號及4號2樓","03","0860624","1050624"
"97161500","富利餐飲股份有限公司","16086236","敦化第一分公司","臺北市松山區中華里南京東路4段15號2樓","01","0860704","1070907"
"97161500","富利餐飲股份有限公司","16087072","台北中山北分公司","臺北市中山區聚盛里中山北路2段109號1、2樓","03","0860715","0990223"
"97161500","富利餐飲股份有限公司","16087381","中壢中和分公司","桃園市中壢區石頭里中和路106號","01","0860716","1110118"
"97161500","富利餐飲股份有限公司","16087663","永和中正分公司","新北市永和區中正路294號1樓","01","0860722","1071207"
"97161500","富利餐飲股份有限公司","16087679","台中逢甲分公司","臺中市西屯區西安里逢甲路十號地下層及１樓","03","0860722","0890229"
"97161500","富利餐飲股份有限公司","16088115","台北天母分公司","臺北市士林區天福里天母東路6之4號","03","0860729","1050530"
"97161500","富利餐飲股份有限公司","16089563","樹林中山分公司","新北市樹林區樹福里中山路1段67號及67-1號1樓","01","0860819","1071015"
"97161500","富利餐飲股份有限公司","16092461","台中文心分公司","臺中市北屯區文心路4段153號地上1層、地上2層","01","0860913","1050531"
"97161500","富利餐飲股份有限公司","16093790","台中文心Ⅰ分公司","臺中市北屯區文心路4段155號地上1層、地上2層","01","0860926","1050601"
"97161500","富利餐飲股份有限公司","16095946","中壢中央分公司","桃園市中壢區中央西路一段四十一號一至四樓及四十三號一至四樓","03","0861020","0900425"
"97161500","富利餐飲股份有限公司","16096993","台南中華分公司","臺南市永康區勝利里中華路145號1樓","01","0861030","1071015"
"97161500","富利餐飲股份有限公司","16098057","新竹光復分公司","新竹市東區龍山里光復路1段536號","01","0861111","1050531"
"97161500","富利餐飲股份有限公司","16098492","台南中華Ⅰ分公司","臺南市永康區勝利里中華路147號1樓","01","0861118","1071015"
"97161500","富利餐飲股份有限公司","16098710","嘉義垂楊分公司","嘉義市西區中庸里垂楊路460號2、3樓、462號","01","0861120","1071015"
"97161500","富利餐飲股份有限公司","16099020","板橋中山分公司","新北市板橋區福丘里中山路1段50之1號1樓","03","0861122","1021220"
"97161500","富利餐飲股份有限公司","16099979","台北興隆分公司","臺北市文山區興得里興隆路3段114號1、2樓","03","0861201","1020823"
"97161500","富利餐飲股份有限公司","16431027","高雄岡山分公司","高雄市岡山區平安里岡山路271號1~3樓","01","0861201","1071015"
"97161500","富利餐飲股份有限公司","16431835","苗栗竹南分公司","苗栗縣竹南鎮竹南里博愛街57號","03","0861206","0990223"
"97161500","富利餐飲股份有限公司","16432433","台南崇明分公司","臺南市東區忠孝里崇明路376號1、2樓","01","0861210","1071015"
"97161500","富利餐飲股份有限公司","16432567","永和第一分公司","新北市永和區永和路2段175號2樓","03","0861212","1050624"
"97161500","富利餐飲股份有限公司","16433221","屏東墾丁分公司","屏東縣恆春鎮墾丁里墾丁路245、247號","03","0861218","1011129"
"97161500","富利餐飲股份有限公司","16435207","高雄鹽埕外送分公司","高雄市鹽埕區五福四路180之1號1樓","01","0870107","1100607"
"97161500","富利餐飲股份有限公司","16435419","板橋重慶外送分公司","新北市板橋區重慶路276之2號1樓","01","0870109","1070907"
"97161500","富利餐飲股份有限公司","16436183","敦化第二分公司","臺北市松山區中華里南京東路4段15號2樓之1","01","0870120","1070907"
"97161500","富利餐飲股份有限公司","16439554","台北成都Ⅲ分公司","臺北市萬華區西門里成都路87號4樓","03","0870306","1010919"
"97161500","富利餐飲股份有限公司","16440476","新店光明分公司","新北市新店區廣明里光明街1之1號","01","0870316","1050530"
"97161500","富利餐飲股份有限公司","16442713","新竹光復Ⅰ分公司","新竹市東區龍山里光復路1段536號2樓","01","0870408","1050531"
"97161500","富利餐飲股份有限公司","16450255","板橋中正分公司","新北市板橋區中正路二七一號一、二七一號二樓、二七三號二樓","03","0870615","0930408"
"97161500","富利餐飲股份有限公司","16450261","板橋埔墘分公司","新北市板橋區光仁里中山路2段249號1、2樓","01","0870615","1050530"
"97161500","富利餐飲股份有限公司","16450277","龜山復興分公司","桃園市龜山區復興一路110號1樓","01","0870615","1071207"
"97161500","富利餐飲股份有限公司","16631947","三重重陽外送分公司","新北市三重區重陽路1段136號1樓","01","0870704","1050624"
"97161500","富利餐飲股份有限公司","16633570","龜山復興一分公司","桃園市龜山區復興一路112號1樓","01","0870714","1071207"
"97161500","富利餐飲股份有限公司","16634450","台中尊賢分公司","臺中市北區新北里尊賢街九號一樓","03","0870721","0910903"
"97161500","富利餐飲股份有限公司","16637787","花蓮中華分公司","花蓮縣花蓮市中華路１０８號１、２、３樓","03","0870815","0950410"
"97161500","富利餐飲股份有限公司","16741971","彰化員林分公司","彰化縣員林市和平里民權街26號1、2、3樓","01","0870911","1071015"
"97161500","富利餐飲股份有限公司","16743106","台中永福分公司","臺中市西屯區永福路120號1樓","01","0870921","1071207"
"97161500","富利餐飲股份有限公司","16743112","新莊中港分公司","新北市新莊區中和里中港路311號及313號1樓","01","0870921","1071015"
"97161500","富利餐飲股份有限公司","16743128","中和興南分公司","新北市中和區興南路1段79號1樓","01","0870921","1071207"
"97161500","富利餐飲股份有限公司","16743133","三重三和分公司","新北市三重區三和路4段193號1-3樓","01","0870921","1130708"
"97161500","富利餐飲股份有限公司","16743149","苗栗中正分公司","苗栗縣苗栗市中正路880號1樓","01","0870921","1071207"
"97161500","富利餐飲股份有限公司","16745337","台中太平分公司","臺中市太平區中興里中興路106號1、2樓","03","0871019","1010920"
"97161500","富利餐飲股份有限公司","16747911","台中大里分公司","臺中市大里區內新里中興路2段478之1號1樓","03","0871113","1010918"
"97161500","富利餐飲股份有限公司","16747927","台中吉安分公司","臺中市復興路一段三五九號一樓","03","0871113","0940406"
"97161500","富利餐飲股份有限公司","16747932","台中五權西分公司","臺中市南屯區五權西路2段136號1樓","01","0871113","1071207"
"97161500","富利餐飲股份有限公司","16747948","高雄楠梓分公司","高雄市楠梓區秀昌里後昌路838號1樓","03","0871113","1050530"
"97161500","富利餐飲股份有限公司","16747953","高雄大順分公司","高雄市苓雅區正文里大順三路164號1、2、3樓","03","0871113","1011129"
"97161500","富利餐飲股份有限公司","16748762","台中中清分公司","臺中市北屯區中清路九十九之七十一號一、二樓","03","0871123","0901128"
"97161500","富利餐飲股份有限公司","16749951","高雄十全分公司","高雄市三民區德智里十全一路161號1樓","01","0871203","1071015"
"97161500","富利餐飲股份有限公司","16834056","台北峨嵋分公司","臺北市萬華區峨嵋街１４、１６號２樓","03","0950818","0950410"
"97161500","富利餐飲股份有限公司","16834231","新莊中正分公司","新北市新莊區中正路２８７、２８９號１、２樓","03","0880115","0950410"
"97161500","富利餐飲股份有限公司","16834915","泰山外送分公司","新北市泰山區明志路1段169號1樓","01","0880125","1070907"
"97161500","富利餐飲股份有限公司","16834921","汐止外送分公司","新北市汐止區大同路2段330號1樓","01","0880125","1050624"
"97161500","富利餐飲股份有限公司","16835344","彰化金馬分公司","彰化縣彰化市新興里金馬路2段425號1、2樓","01","0880130","1071015"
"97161500","富利餐飲股份有限公司","16836625","宜蘭新興分公司","宜蘭縣宜蘭市新興里宜興路1段257號1、2樓","03","0880212","1021220"
"97161500","富利餐飲股份有限公司","16836815","台北羅斯福分公司","臺北市中正區羅斯福路二段一００號地下壹層","03","0880224","       "
"97161500","富利餐飲股份有限公司","16836879","高雄三多外送分公司","高雄市苓雅區三多三路214之5號","01","0880226","1050624"
"97161500","富利餐飲股份有限公司","16839279","高雄楠梓二分公司","高雄市楠梓區惠楠里建楠路150、152號1、2樓","01","0880324","1071015"
"97161500","富利餐飲股份有限公司","16841134","高雄五甲分公司","高雄市鳳山區五福里五福二路1號1樓","01","0880415","1071015"
"97161500","富利餐飲股份有限公司","16841140","高雄九如分公司","高雄市三民區九如一路一八０號一、二樓","03","0880415","0901016"
"97161500","富利餐飲股份有限公司","16841269","新竹竹北分公司","新竹縣竹北市斗崙里光明六路69號1、2、3樓","01","0880415","1110118"
"97161500","富利餐飲股份有限公司","16841275","高雄中華分公司","高雄市前金區中華三路1號2、3、4、5、6樓","03","0950811","0950811"
"97161500","富利餐飲股份有限公司","16842128","台南西門外送分公司","臺南市北區西門路3段270號1樓","01","0880428","1130815"
"97161500","富利餐飲股份有限公司","16842507","台中五權分公司","臺中市北區光大里五權路202號1樓","01","0880504","1110118"
"97161500","富利餐飲股份有限公司","16843724","嘉義忠孝分公司","嘉義市東區忠孝路489號1、2樓","01","0880513","1111128"
"97161500","富利餐飲股份有限公司","16843739","台南中華西分公司","臺南市中西區中華西路2段38號1、2樓","01","0880513","1111128"
"97161500","富利餐飲股份有限公司","16843837","台南永康分公司","臺南市永康區中正北路126號1、2樓","01","0880513","1111128"
"97161500","富利餐飲股份有限公司","16844836","台北林口分公司","新北市林口區林口路３１號１、２樓","03","0880528","0950410"
"97161500","富利餐飲股份有限公司","16844842","雲林虎尾分公司","雲林縣虎尾鎮新興里中正路30號1、2、3樓","01","0880528","1071015"
"97161500","富利餐飲股份有限公司","16846834","高雄五甲一分公司","高雄市鳳山區五福里五甲三路211號1樓","01","0880622","1071015"
"97161500","富利餐飲股份有限公司","16846840","高雄五甲二分公司","高雄市鳳山區五福里五甲三路211號2樓之1","01","0880622","1071015"
"97161500","富利餐飲股份有限公司","16846855","高雄五福分公司","高雄市鳳山區五福二路一號二樓","03","0880622","       "
"97161500","富利餐飲股份有限公司","16847382","高雄五甲三分公司","高雄市鳳山區五甲三路二一一號二樓之二","03","0880705","       "
"97161500","富利餐飲股份有限公司","16847398","高雄自由分公司","高雄市左營區自由二路173號","01","0880705","1111125"
"97161500","富利餐飲股份有限公司","16847469","高雄左營分公司","高雄市左營區左營大路２６號１、２樓","03","0880628","0950410"
"97161500","富利餐飲股份有限公司","16847475","屏東東港分公司","屏東縣東港鎮興台里中山路73之1號1、2、3樓","03","0880628","0990223"
"97161500","富利餐飲股份有限公司","16847480","台南成大分公司","臺南市東區大學路24號1樓","03","0880628","0990223"
"97161500","富利餐飲股份有限公司","16849086","豐原中正外送分公司","臺中市豐原區中正路60號1樓","01","0880713","1130813"
"97161500","富利餐飲股份有限公司","22318213","三重分公司","新北市三重區重新路2段70、72號1、2樓","03","0751111","0950410"
"97161500","富利餐飲股份有限公司","22662117","台南中正分公司","臺南市中西區建國里中正路162號1-4樓","03","0760728","0990223"
"97161500","富利餐飲股份有限公司","22853832","中壢中正分公司","桃園市中壢區中正路161號、163巷3、5號1、2樓","01","0770623","1111128"
"97161500","富利餐飲股份有限公司","23167972","新竹大同分公司","新竹市東區榮光里大同路1、3號1、2、3樓","03","0771224","1071207"
"97161500","富利餐飲股份有限公司","23226114","板橋文化分公司","新北市板橋區挹秀里文化路1段1號1、2、3樓","03","0780619","1010919"
"97161500","富利餐飲股份有限公司","23226613","宜蘭羅東分公司","宜蘭縣羅東鎮中山里民權路167、169號","03","0780727","1011129"
"97161500","富利餐飲股份有限公司","23525984","新店北新分公司","新北市新店區忠誠里北新路2段61、63號1、2樓","01","0781116","1050601"
"97161500","富利餐飲股份有限公司","23525990","桃園中正分公司","桃園市桃園區中正路43號1-3樓","03","0781116","1071207"
"97161500","富利餐飲股份有限公司","23526273","光復分公司","臺北市大安區華聲里忠孝東路4段341號2樓、2樓之1","01","0781206","1070907"
"97161500","富利餐飲股份有限公司","23526301","永和分公司","新北市永和區永和路2段175號1樓","03","0781206","1050624"
"97161500","富利餐飲股份有限公司","23528589","雲林斗六分公司","雲林縣斗六市四維里中山路7號1-5樓","03","0790508","1021220"
"97161500","富利餐飲股份有限公司","23528906","台北重慶分公司","臺北市大同區重慶北路１段３０之１號１、２樓","03","0790531","0950410"
"97161500","富利餐飲股份有限公司","23529124","台中豐原分公司","臺中市豐原區豐原里中正路46號1、2樓","01","0790621","1071015"
"97161500","富利餐飲股份有限公司","23529898","敦化分公司","臺北市松山區中華里南京東路4段15號1樓、15之1號1樓","01","0790822","1070907"
"97161500","富利餐飲股份有限公司","23928564","台北士林分公司","臺北市士林區文林路88號","01","0791027","1071207"
"97161500","富利餐飲股份有限公司","23931505","內湖成功外送分公司","臺北市內湖區金龍路45號","01","0800621","1100902"
"97161500","富利餐飲股份有限公司","23931532","台北中山一分公司","臺北市中山區南京東路3段222號","01","0800627","1071207"
"97161500","富利餐飲股份有限公司","23932841","民生外送分公司","臺北市松山區民生東路5段138巷5號1樓","01","0801008","1070907"
"97161500","富利餐飲股份有限公司","24317534","桃園大園外送分公司","桃園市大園區中正東路115號","01","0971231","1130816"
"97161500","富利餐飲股份有限公司","24319224","桃園平鎮外送分公司","桃園市平鎮區民族路2段205號","01","0980112","1130816"
"97161500","富利餐飲股份有限公司","24338833","基隆七堵外送分公司","基隆市七堵區明德一路77號","01","0980414","1130816"
"97161500","富利餐飲股份有限公司","24338860","林口文化外送分公司","新北市林口區文化一路1段89-2號","01","0980414","1130816"
"97161500","富利餐飲股份有限公司","24450666","新竹六家外送分公司","新竹縣竹北市文興路1段82號","01","0980728","1061027"
"97161500","富利餐飲股份有限公司","24498991","台南安南外送分公司","臺南市安南區海佃路1段356號","01","0990126","1061027"
"97161500","富利餐飲股份有限公司","24499014","台南歸仁外送分公司","臺南市歸仁區中山路2段41號","01","0990126","1130816"
"97161500","富利餐飲股份有限公司","24538889","嘉義朴子外送分公司","嘉義縣朴子市海通路17之5號","01","1030421","1061027"
"97161500","富利餐飲股份有限公司","24547867","桃園大竹外送分公司","桃園市蘆竹區大竹路506之13號","01","1030514","1120901"
"97161500","富利餐飲股份有限公司","24552426","台中梧棲外送分公司","臺中市梧棲區文化路2段406號","01","1030527","1110624"
"97161500","富利餐飲股份有限公司","24575194","三峽北大外送分公司","新北市樹林區大雅路306號","01","1030808","1050624"
"97161500","富利餐飲股份有限公司","24575244","板橋篤行外送分公司","新北市板橋區篤行路2段158號","01","1030808","1100105"
"97161500","富利餐飲股份有限公司","24740856","彰化三民外送分公司","彰化縣彰化市三民路367號","01","1030826","1100903"
"97161500","富利餐飲股份有限公司","24746578","台南安和外送分公司","臺南市安南區安和路5段91號","01","1030912","1071005"
"97161500","富利餐飲股份有限公司","24749147","大里塗城外送分公司","臺中市大里區中興路1段316之1號","01","1030919","1061030"
"97161500","富利餐飲股份有限公司","24760091","新竹香山外送分公司","新竹市香山區中華路5段28號","01","1031022","1081005"
"97161500","富利餐飲股份有限公司","24763338","台中五權西外送分公司","臺中市南屯區五權西路2段402之1號","01","1031031","1071005"
"97161500","富利餐飲股份有限公司","24788437","文山興隆分公司","臺北市文山區興隆路3段9號1樓、2樓","01","1040317","1110118"
"97161500","富利餐飲股份有限公司","24792827","大里中興二分公司","臺中市大里區中興路2段478號","01","1040603","1080808"
"97161500","富利餐飲股份有限公司","24792869","羅東興東分公司","宜蘭縣羅東鎮興東路90號及林森路99號","01","1040605","1080808"
"97161500","富利餐飲股份有限公司","24792896","台北南港分公司","臺北市南港區三重路11號1樓、2樓","01","1040603","1110118"
"97161500","富利餐飲股份有限公司","24794796","桃園大園分公司","桃園市大園區中正東路142號","01","1040708","1080808"
"97161500","富利餐飲股份有限公司","24798934","宜蘭舊城分公司","宜蘭縣宜蘭市舊城南路2-3號","01","1040923","1080808"
"97161500","富利餐飲股份有限公司","24801516","台南善化分公司","臺南市善化區光復路51號","01","1041109","1111125"
"97161500","富利餐飲股份有限公司","24802070","汐止大同分公司","新北市汐止區大同路2段383號","01","1041117","1080808"
"97161500","富利餐飲股份有限公司","24808476","桃園桃鶯分公司","桃園市桃園區桃鶯路263-1、265號1、2樓","01","1050314","1080808"
"97161500","富利餐飲股份有限公司","24810402","台南善化外送分公司","臺南市善化區中山路502號","01","1050706","1130816"
"97161500","富利餐飲股份有限公司","24810607","台北八德分公司","臺北市中正區八德路1段64號","01","1050711","1110118"
"97161500","富利餐飲股份有限公司","24810634","台北萬大分公司","臺北市萬華區萬大路286號","01","1050711","1110117"
"97161500","富利餐飲股份有限公司","24810677","高雄文化分公司","高雄市苓雅區五福一路22號地下1樓及1樓、2樓","01","1050718","1111125"
"97161500","富利餐飲股份有限公司","24810711","南投竹山外送分公司","南投縣竹山鎮大明路237、239號","01","1050713","       "
"97161500","富利餐飲股份有限公司","24810825","彰化溪湖外送分公司","彰化縣溪湖鎮彰水路3段173號","01","1050715","       "
"97161500","富利餐飲股份有限公司","24812963","桃園南昌外送分公司","桃園市蘆竹區南昌路12號","01","1070912","       "
"97161500","富利餐飲股份有限公司","24812978","高雄茄萣外送分公司","高雄市茄萣區濱海路4段7號","01","1070912","       "
"97161500","富利餐飲股份有限公司","24812984","永康大灣外送分公司","臺南市永康區大灣路846號","01","1070912","       "
"97161500","富利餐飲股份有限公司","24813034","淡水中山二分公司","新北市淡水區中山路24號及26號","01","1070913","1110117"
"97161500","富利餐飲股份有限公司","24813843","彰化和美分公司","彰化縣和美鎮彰美路4段438號1、2樓","01","1071016","       "
"97161500","富利餐飲股份有限公司","24813920","新竹經國外送分公司","新竹市北區經國路2段259號","01","1071017","       "
"97161500","富利餐飲股份有限公司","24814343","台中河南分公司","臺中市西屯區河南路2段363號","01","1071105","       "
"97161500","富利餐飲股份有限公司","24815103","台北南京東三分公司","臺北市中山區南京東路1段88號","01","1071126","1110117"
"97161500","富利餐飲股份有限公司","24815119","台中五權西二分公司","臺中市南屯區五權西路2段931號、933號","01","1071126","       "
"97161500","富利餐飲股份有限公司","24815125","苗栗竹南分公司","苗栗縣竹南鎮博愛街320之1號","01","1071126","       "
"97161500","富利餐飲股份有限公司","24816026","苗栗苑裡外送分公司","苗栗縣苑裡鎮中山路131-9號","01","1071221","       "
"97161500","富利餐飲股份有限公司","24816428","高雄仁武外送分公司","高雄市仁武區仁雄路37-16號","01","1080109","       "
"97161500","富利餐飲股份有限公司","24817714","新店安一外送分公司","新北市新店區安康路3段26號1樓","01","1080403","       "
"97161500","富利餐飲股份有限公司","24817947","蘆洲中原外送分公司","新北市蘆洲區中原路79號","01","1080411","       "
"97161500","富利餐飲股份有限公司","24960751","台中神岡外送分公司","臺中市神岡區民生路27之13號","01","1040428","1130816"
"97161500","富利餐飲股份有限公司","24964047","八里外送分公司","新北市八里區中華路2段376號","01","1040507","1110809"
"97161500","富利餐飲股份有限公司","24965215","承德外送分公司","臺北市士林區大南路276號1樓","01","1040511","1100105"
"97161500","富利餐飲股份有限公司","24975190","台中東勢外送分公司","臺中市東勢區三民街118號","01","1040608","1130816"
"97161500","富利餐飲股份有限公司","25117359","新竹湖口外送分公司","新竹縣湖口鄉成功路79號","01","0990406","1061027"
"97161500","富利餐飲股份有限公司","25118765","長安外送分公司","臺北市中山區長安東路2段23號1樓","01","0990409","1130816"
"97161500","富利餐飲股份有限公司","25120761","花蓮吉安外送分公司","花蓮縣吉安鄉建國路1段138號","01","0990416","1061027"
"97161500","富利餐飲股份有限公司","25148873","永吉信義外送分公司","臺北市信義區信義路6段88號","01","0990723","1130816"
"97161500","富利餐飲股份有限公司","25148888","南投南崗外送分公司","南投縣南投市南崗二路308號","01","0990723","1061027"
"97161500","富利餐飲股份有限公司","27255906","台中五權一分公司","臺中市北區五權路２０２號２樓","03","0940516","       "
"97161500","富利餐飲股份有限公司","27315926","台南東門外送分公司","臺南市東區崇明路203號1樓","01","0930504","1130826"
"97161500","富利餐飲股份有限公司","27340191","德行外送分公司","臺北市士林區德行東路238號1樓","01","0930713","1090707"
"97161500","富利餐飲股份有限公司","27340214","高雄自由外送分公司","高雄市左營區自由二路469號1樓","01","0930713","1130813"
"97161500","富利餐飲股份有限公司","27343113","新店民權外送分公司","新北市新店區民權路66號1樓","01","0930721","1101117"
"97161500","富利餐飲股份有限公司","27533795","松仁外送分公司","臺北市信義區松仁路204號1樓","01","0931117","1100902"
"97161500","富利餐飲股份有限公司","27543870","三重三和外送分公司","新北市三重區自強路4段48號","01","0931216","1100902"
"97161500","富利餐飲股份有限公司","27543885","桃園同德外送分公司","桃園市桃園區中正路1055號1樓","01","0931216","1101117"
"97161500","富利餐飲股份有限公司","27725576","新營中正分公司","臺南市新營區中正路6之1號","01","0940512","1071015"
"97161500","富利餐飲股份有限公司","27725610","高雄三多分公司","高雄市苓雅區三多二路193號1、2樓","01","0940512","1110118"
"97161500","富利餐飲股份有限公司","27725647","台中天津一分公司","臺中市北屯區天津路４段３號１樓","03","0960615","0950410"
"97161500","富利餐飲股份有限公司","27725652","台北五股分公司","新北市五股區成泰路３段６４７號","03","0940512","0950410"
"97161500","富利餐飲股份有限公司","27725668","台中天津二分公司","臺中市北屯區天津路４段３號２樓","03","0940512","0950410"
"97161500","富利餐飲股份有限公司","27730439","台南南科外送分公司","臺南市新市區中正路234之1號1樓","01","0940525","1130815"
"97161500","富利餐飲股份有限公司","27746517","高雄鳥松外送分公司","高雄市鳳山區建國路2段240號1樓","01","0940707","1130813"
"97161500","富利餐飲股份有限公司","27930632","大直愛買分公司","臺北市中山區敬業三路123號","03","0941209","1050531"
"97161500","富利餐飲股份有限公司","27935340","承德一分公司","臺北市大同區承德路1段38號1樓、長安西路142號、144號1樓","01","0950306","1110117"
"97161500","富利餐飲股份有限公司","27941862","基隆忠二一分公司","基隆市仁愛區忠二路13號1樓","01","0950629","1050530"
"97161500","富利餐飲股份有限公司","27944137","高雄中華一分公司","高雄市前金區中華三路1號1樓","03","0950811","       "
"97161500","富利餐飲股份有限公司","27944143","台北漢口一分公司","臺北市萬華區漢口街1段50號5樓","03","0950811","1010920"
"97161500","富利餐飲股份有限公司","27944501","台北光復一分公司","臺北市大安區光復南路704號2樓","03","0950816","       "
"97161500","富利餐飲股份有限公司","27944517","高雄站前分公司","高雄市三民區建國三路23號1樓","01","0950818","1071207"
"97161500","富利餐飲股份有限公司","27944523","高雄站前一分公司","高雄市三民區建國三路23號2、3樓","01","0950818","1071207"
